variant,backend_mode,run_id,run_json,model_id,provider,harness,suite_name,task_id,trial_index,trial_warmup,trial_passed,trial_score,trial_latency_ms,trial_tokens_generated,trial_tokens_prompt,trial_error,trial_speed_metrics_ttft_ms,trial_speed_metrics_prompt_eval_tok_per_sec,trial_speed_metrics_generation_tok_per_sec,trial_speed_metrics_total_latency_ms
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-001,1,true,true,68.52,190.4854579915991,8,15,,0,0,41.99795661227232,190.4854579915991
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-001,2,false,true,69.03,185.1991250005085,8,15,,0,0,43.196748364648236,185.1991250005085
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-001,3,false,true,64.07,243.52233299578074,8,15,,0,0,32.85119644504476,243.52233299578074
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-002,1,true,true,70.3,733.7162500043632,34,16,,0,0,46.33943980359957,733.7162500043632
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-002,2,false,true,72.88,636.0520419984823,34,16,,0,0,53.45474545317335,636.0520419984823
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-002,3,false,true,71.28,694.8375409992877,34,16,,0,0,48.932301428478596,694.8375409992877
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-003,1,true,true,70.8,545.7041250047041,26,19,,0,0,47.64486616218243,545.7041250047041
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-003,2,false,true,75.03,431.8376250012079,26,19,,0,0,60.20781537951278,431.8376250012079
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-short-003,3,false,true,75.57,419.1400830022758,26,19,,0,0,62.03176707358439,419.1400830022758
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-001,1,true,true,73.46,2898.822957999073,160,20,,0,0,55.194816074742555,2898.822957999073
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-001,2,false,true,73.63,2872.287584003061,160,20,,0,0,55.70472848579131,2872.287584003061
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-001,3,false,true,74.07,2803.7736670084996,160,20,,0,0,57.065947184928376,2803.7736670084996
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-002,1,true,true,73.09,2959.1941670078086,160,20,,0,0,54.06877378437932,2959.1941670078086
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-002,2,false,true,74.91,2676.6040829970734,160,20,,0,0,59.777238261119,2676.6040829970734
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-002,3,false,true,73.25,2933.237083008862,160,20,,0,0,54.54724438294461,2933.237083008862
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-003,1,true,true,73.67,2865.008749999106,160,17,,0,0,55.846251778480585,2865.008749999106
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-003,2,false,true,73.36,2915.9517910011346,160,17,,0,0,54.87059165167719,2915.9517910011346
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-medium-003,3,false,true,73.97,2819.3157089990564,160,17,,0,0,56.751359732183,2819.3157089990564
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-001,1,true,true,74.39,6610.264250004548,384,20,,0,0,58.091474936079265,6610.264250004548
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-001,2,false,true,74.28,6651.055833004648,384,20,,0,0,57.735194176911016,6651.055833004648
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-001,3,false,true,74.17,6692.062666988932,384,20,,0,0,57.38141124921344,6692.062666988932
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-002,1,true,true,74.41,6602.407333004521,384,21,,0,0,58.16060425118534,6602.407333004521
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-002,2,false,true,73.94,6774.7755000018515,384,21,,0,0,56.680844996250435,6774.7755000018515
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-002,3,false,true,74.1,6715.640041991719,384,21,,0,0,57.179955685372555,6715.640041991719
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-003,1,true,true,74.12,6709.04058299493,384,21,,0,0,57.23620169675312,6709.04058299493
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-003,2,false,true,73.84,6812.908708001487,384,21,,0,0,56.363591009080665,6812.908708001487
qat_latest_llamacpp_all_suites_temp1_top_p095_top_k64,Metal,2026-06-05T23-07-10-218031-00-00-gemma-4-E2B-it-qat-UD-Q4_K_XL,results/benchloop/qat-latest-llamacpp-all-suites-temp1-top_p095-top_k64/run-json/gemma-4-E2B-it-qat-UD-Q4_K_XL.run.json,gemma-4-E2B-it-qat-UD-Q4_K_XL,openai_compat,raw,speed,speed-long-003,3,false,true,74.23,6668.457124993438,384,21,,0,0,57.58453459358155,6668.457124993438
