variant,base_model,sampler_label,sampler_id,temp,top_p,top_k,run_id,run_json,model_id,suite_name,task_id,trial_index,trial_warmup,trial_passed,trial_score,trial_latency_ms,trial_tokens_generated,trial_tokens_prompt,trial_error,trial_speed_metrics_generation_tok_per_sec,trial_speed_metrics_total_latency_ms
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp075_top_p090_top_k40,0.75,0.9,40,2026-06-06T09:46:22.378296+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp075_top_p090_top_k40,speed,speed-long-003,3,false,true,52.55,22100.653333007358,384,21,,17.37505195950454,22100.653333007358
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-001,1,true,true,44.01,738.2077910006046,8,15,,10.837057123383094,738.2077910006046
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-001,2,false,true,44.35,724.6380420110654,8,15,,11.039994502355754,724.6380420110654
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-001,3,false,true,42.31,811.1846249958035,8,15,,9.862119859632925,811.1846249958035
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-002,1,true,true,48.84,2472.9360420024022,35,16,,14.15321682628701,2472.9360420024022
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-002,2,false,true,49.86,2337.950249988353,35,16,,14.970378433063049,2337.950249988353
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-002,3,false,true,50.13,2303.1310839869548,35,16,,15.196703410997968,2303.1310839869548
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-003,1,true,true,46.46,2015.1975839980878,25,19,,12.405731427288035,2015.1975839980878
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-003,2,false,true,49.43,1710.0077499926556,25,19,,14.619816781594922,1710.0077499926556
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-short-003,3,false,true,46.65,1993.8153330003843,25,19,,12.538774071106605,1993.8153330003843
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-001,1,true,true,50.9,10090.076749998843,160,20,,15.857163821872648,10090.076749998843
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-001,2,false,true,50.37,10391.604500007816,160,20,,15.397044797064751,10391.604500007816
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-001,3,false,true,52.55,9210.043750004843,160,20,,17.372338757882215,9210.043750004843
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-002,1,true,true,52.87,9047.12975001894,160,20,,17.685166944761132,9047.12975001894
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-002,2,false,true,52.9,9030.725666991202,160,20,,17.717291599813123,9030.725666991202
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-002,3,false,true,52.45,9262.832665990572,160,20,,17.27333373811838,9262.832665990572
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-003,1,true,true,52.91,9026.579874975141,160,17,,17.725428923924593,9026.579874975141
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-003,2,false,true,50.62,10245.425291999709,160,17,,15.616726045031859,10245.425291999709
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-medium-003,3,false,true,43.83,14909.831249999115,160,17,,10.731174439013822,14909.831249999115
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-001,1,true,true,38.62,47739.71962498035,384,20,,8.043616573715017,47739.71962498035
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-001,2,false,true,38.86,47113.74116700608,384,20,,8.15048838169779,47113.74116700608
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-001,3,false,true,38.18,48915.40095800883,384,20,,7.850288303465871,48915.40095800883
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-002,1,true,true,39.15,46369.68620802509,384,21,,8.281272344119122,46369.68620802509
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-002,2,false,true,38.59,47810.82812498789,384,21,,8.031653394418113,47810.82812498789
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-002,3,false,true,38.95,46873.09937502141,384,21,,8.192332171758048,46873.09937502141
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-003,1,true,true,38.52,47989.31349997292,384,21,,8.00178147995838,47989.31349997292
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-003,2,false,true,37.65,50360.55279200082,384,21,,7.625015586822428,50360.55279200082
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p085_top_k40,0.8,0.85,40,2026-06-06T10:29:45.605688+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p085_top_k40,speed,speed-long-003,3,false,true,38.12,49062.64333400759,384,21,,7.826728726901509,49062.64333400759
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-001,1,true,true,45.94,663.6299579986371,8,15,,12.05491087853576,663.6299579986371
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-001,2,false,true,44.91,702.4865420244168,8,15,,11.388118521026326,702.4865420244168
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-001,3,false,true,44.45,720.4406670061871,8,15,,11.104314853913287,720.4406670061871
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-002,1,true,true,50.43,2264.6999999997206,35,16,,15.454585596328132,2264.6999999997206
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-002,2,false,true,50.37,2272.807458997704,35,16,,15.399456677001057,2272.807458997704
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-002,3,false,true,51.12,2179.8525000049267,35,16,,16.056132238268827,2179.8525000049267
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-003,1,true,true,49.53,1700.727832998382,25,19,,14.69958891419153,1700.727832998382
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-003,2,false,true,49.86,1669.5119159994647,25,19,,14.974436396899616,1669.5119159994647
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-short-003,3,false,true,49.19,1732.5774159980938,25,19,,14.429369659997638,1732.5774159980938
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-medium-001,1,true,true,53.01,8977.4483749934,160,20,,17.822436099513368,8977.4483749934
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-medium-001,2,false,true,52.79,9089.252707984997,160,20,,17.603207341725515,9089.252707984997
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-medium-001,3,false,true,52.74,9112.176624999847,160,20,,17.558922152697264,9112.176624999847
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-medium-002,1,true,true,52.54,9216.07004199177,160,20,,17.36097916693143,9216.07004199177
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-medium-002,2,false,true,50.14,10522.71987500717,160,20,,15.205194274915637,10522.71987500717
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-medium-002,3,false,true,52.62,9174.309916998027,160,20,,17.440003820184266,9174.309916998027
qat_e2b_e4b_sampler_sweep_all_suites,gemma-4-E4B-it-qat-UD-Q4_K_XL,sweep,temp080_top_p090_top_k43,0.8,0.9,43,2026-06-06T09:03:02.028515+00:00-gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,results/benchloop/qat-e2b-e4b-sampler-sweep-all-suites/run-json/gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43.run.json,gemma-4-E4B-it-qat-UD-Q4_K_XL-temp080_top_p090_top_k43,speed,speed-medium-003,1,true,true,53.18,8894.182916992577,160,17,,17.989285974129864,8894.182916992577
