variant,run_id,run_json,model_id,provider,harness,suite_name,task_id,trial_index,trial_warmup,trial_passed,trial_score,trial_latency_ms,trial_tokens_generated,trial_tokens_prompt,trial_error,trial_speed_metrics_ttft_ms,trial_speed_metrics_prompt_eval_tok_per_sec,trial_speed_metrics_generation_tok_per_sec,trial_speed_metrics_total_latency_ms
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-medium-003","3","false","true","39.81","18625.455583001894","160","21","","0","0","8.59039389866095","18625.455583001894"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-001","1","true","true","40.03","44154.765999999654","384","24","","0","0","8.696682935654172","44154.765999999654"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-001","2","false","true","40.06","44094.21691700118","384","24","","0","0","8.708625004562517","44094.21691700118"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-001","3","false","true","40.1","43981.13087499951","384","24","","0","0","8.731016969331266","43981.13087499951"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-002","1","true","true","39.59","45242.930332999094","384","25","","0","0","8.487513898274615","45242.930332999094"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-002","2","false","true","39.46","45564.17395899916","384","25","","0","0","8.427673907696466","45564.17395899916"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-002","3","false","true","39.47","45543.05795899563","384","25","","0","0","8.431581391520343","45543.05795899563"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-003","1","true","true","39.45","45599.15479100164","384","25","","0","0","8.421208721083074","45599.15479100164"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-003","2","false","true","39.47","45539.29195799719","384","25","","0","0","8.432278665074094","45539.29195799719"
"baseline_speed_only","20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-110228-gemma-4-12b-it-Q4_K_M-local-openai_compat/run.json","gemma-4-12b-it-Q4_K_M","openai_compat","raw","speed","speed-long-003","3","false","true","39.44","45612.544415998855","384","25","","0","0","8.418736663708456","45612.544415998855"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-001","1","true","true","52.93","450.842541999009","8","15","","0","0","17.744554372638564","450.842541999009"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-001","2","false","true","56.07","379.0261250032927","8","15","","0","0","21.10672450330568","379.0261250032927"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-001","3","false","true","56.52","369.64158400223823","8","15","","0","0","21.64258661966874","369.64158400223823"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-002","1","true","true","60.66","845.8002909974311","23","16","","0","0","27.193180523592247","845.8002909974311"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-002","2","false","true","59.88","882.8967080044094","23","16","","0","0","26.0506124798974","882.8967080044094"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-002","3","false","true","55.82","1104.7232499986421","23","16","","0","0","20.819693982206196","1104.7232499986421"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-003","1","true","true","60.37","2391.065499999968","64","19","","0","0","26.766309831328694","2391.065499999968"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-003","2","false","true","60.48","2376.4418749997276","64","19","","0","0","26.93101845800766","2376.4418749997276"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-003","3","false","true","62.36","2142.2790000069654","64","19","","0","0","29.87472686787851","2142.2790000069654"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-001","1","true","true","61.29","5680.4295830006595","160","20","","0","0","28.16688380027075","5680.4295830006595"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-001","2","false","true","61.47","5625.937374999921","160","20","","0","0","28.439705125584027","5625.937374999921"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-001","3","false","true","61.6","5585.502457994153","160","20","","0","0","28.645587608864588","5585.502457994153"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-002","1","true","true","60.83","5499.232875001326","151","20","","0","0","27.458375273835554","5499.232875001326"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-002","2","false","true","60.48","5608.321667001292","151","20","","0","0","26.924275918135425","5608.321667001292"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-002","3","false","true","60.71","5535.0191250036005","151","20","","0","0","27.280845212960628","5535.0191250036005"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-003","1","true","true","60.73","5860.839209002734","160","17","","0","0","27.29984466289858","5860.839209002734"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-003","2","false","true","60.69","5871.448334000888","160","17","","0","0","27.250516550313186","5871.448334000888"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-003","3","false","true","60.72","5863.106999997399","160","17","","0","0","27.289285356735085","5863.106999997399"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-001","1","true","true","60.72","14068.660040997202","384","20","","0","0","27.29471029088721","14068.660040997202"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-001","2","false","true","60.7","14085.324166997452","384","20","","0","0","27.26241834744061","14085.324166997452"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-001","3","false","true","60.89","13935.711708996678","384","20","","0","0","27.55510504369114","13935.711708996678"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-002","1","true","true","60.58","14180.508291996375","384","21","","0","0","27.07942424156499","14180.508291996375"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-002","2","false","true","60.84","13979.002833002596","384","21","","0","0","27.46977052565053","13979.002833002596"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-002","3","false","true","60.61","14158.013874999597","384","21","","0","0","27.122448345531865","14158.013874999597"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-003","1","true","true","60.82","13992.897208001523","384","21","","0","0","27.44249416628447","13992.897208001523"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-003","2","false","true","60.75","14051.138874994649","384","21","","0","0","27.328745620994813","14051.138874994649"
"speed_only_temp1_top_p095_top_k64","20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-121454-gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E2B-it-Q5_K_M-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-003","3","false","true","60.63","14141.454417003843","384","21","","0","0","27.15420837748302","14141.454417003843"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-001","1","true","true","45.48","680.6111660043825","8","15","","0","0","11.754141570972239","680.6111660043825"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-001","2","false","true","45.07","696.1026249991846","8","15","","0","0","11.492558299157931","696.1026249991846"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-001","3","false","true","45.63","675.0772080049501","8","15","","0","0","11.850496365656207","675.0772080049501"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-002","1","true","true","52.09","2065.953500001342","35","16","","0","0","16.941329996041667","2065.953500001342"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-002","2","false","true","54.16","1842.9933750012424","35","16","","0","0","18.99084417488826","1842.9933750012424"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-002","3","false","true","54.08","1850.7609160005813","35","16","","0","0","18.911140654317236","1850.7609160005813"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-003","1","true","true","52.2","1467.0819160019164","25","19","","0","0","17.040629924830554","1467.0819160019164"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-003","2","false","true","54.03","1325.9299999990617","25","19","","0","0","18.854690669958213","1325.9299999990617"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-short-003","3","false","true","51.77","1502.368250003201","25","19","","0","0","16.64039425749761","1502.368250003201"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-001","1","true","true","56.06","7586.462916995515","160","20","","0","0","21.090197335778342","7586.462916995515"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-001","2","false","true","55.86","7669.418124998629","160","20","","0","0","20.862078112350748","7669.418124998629"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-001","3","false","true","55.93","7640.532416000497","160","20","","0","0","20.94094904498205","7640.532416000497"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-002","1","true","true","55.6","7779.927249997854","160","20","","0","0","20.56574500745417","7779.927249997854"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-002","2","false","true","55.94","7636.332207999658","160","20","","0","0","20.95246718475493","7636.332207999658"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-002","3","false","true","55.88","7660.898583999369","160","20","","0","0","20.885278436419668","7660.898583999369"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-003","1","true","true","55.7","7736.733958001423","160","17","","0","0","20.680561186225884","7736.733958001423"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-003","2","false","true","55.62","7773.920499996166","160","17","","0","0","20.581635739660435","7773.920499996166"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-medium-003","3","false","true","55.91","7647.402624999813","160","17","","0","0","20.92213629199416","7647.402624999813"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-001","1","true","true","56.37","17895.973667000362","384","20","","0","0","21.457340469162876","17895.973667000362"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-001","2","false","true","56.23","18037.166709000303","384","20","","0","0","21.289374667052847","18037.166709000303"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-001","3","false","true","56.25","18012.518125004135","384","20","","0","0","21.318507347784383","18012.518125004135"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-002","1","true","true","56.03","18233.8766249959","384","21","","0","0","21.059701559765617","18233.8766249959"
"speed_only_temp1_top_p095_top_k64","20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat","/Users/okasi/.bench-loop/runs/20260605-134421-gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64-local-openai_compat/run.json","gemma-4-E4B-it-IQ4_XS-temp1-top_p095-top_k64","openai_compat","raw","speed","speed-long-002","2","false","true","56.52","17748.42983299459","384","21","","0","0","21.635716714846428","17748.42983299459"
